DATA;ID_CONTRATO;CONTRATO;ID_EQUIPAMENTO;EQUIPAMENTO;ID_OPERADORA;OPERADORA;ID_SERVICO_EXECUTADO;SERVIC_EXECUTADO;QTD_SERVICO
01/04/2024;COT6;Metro-Bahia;EQ28;ATM;OP63;METRO-BAHIA;DF237;Subst. Do Validador de Notas;11
01/04/2024;COT6;Metro-Bahia;EQ28;ATM;OP63;METRO-BAHIA;DF143;Subst. da Impressora;9
01/04/2024;COT6;Metro-Bahia;EQ28;ATM;OP63;METRO-BAHIA;DF67;Manutenção na Impressora;1
01/04/2024;COT6;Metro-Bahia;EQ28;ATM;OP63;METRO-BAHIA;DF228;Subst. Do PDV ATM;2
01/04/2024;COT6;Metro-Bahia;EQ28;ATM;OP63;METRO-BAHIA;DF260;Subst. HUB Serial;3
01/04/2024;COT6;Metro-Bahia;EQ28;ATM;OP63;METRO-BAHIA;DF141;Subst. Da Fonte do PDV ATM;1
01/04/2024;COT6;Metro-Bahia;EQ28;ATM;OP63;METRO-BAHIA;DF236;Subst. Do Teclado de Metal Frontal;2
01/04/2024;COT6;Metro-Bahia;EQ28;ATM;OP63;METRO-BAHIA;DF218;Subst. Do Monitor;2
01/04/2024;COT6;METRO-BAHIA;EQ6;CCIT 4.0 FRONTAL H2.1;OP64;METROPOLITANO SSA;DF113;Restaura RAM via PC;16
01/04/2024;COT6;METRO-BAHIA;EQ6;CCIT 4.0 FRONTAL H2.1;OP64;METROPOLITANO SSA;DF41;Envio para manutenção central-CTG;3
01/04/2024;COT5;METROFOR/ VLT FORTALEZA;EQ38;CCIT 4.0 METROFOR;OP105;METROFOR LINHA SUL;DF41;Envio para manutenção central-CTG;11
01/04/2024;COT5;METROFOR/ VLT FORTALEZA;EQ38;CCIT 4.0 METROFOR;OP105;METROFOR LINHA SUL;DF88;Reparo com formatação e reinst. FW/SW;5
01/04/2024;COT5;METROFOR/ VLT FORTALEZA;EQ38;CCIT 4.0 METROFOR;OP105;METROFOR LINHA SUL;DF113;Restaura RAM via PC;3
01/04/2024;COT5;METROFOR/ VLT FORTALEZA;EQ38;CCIT 4.0 METROFOR;OP105;METROFOR LINHA SUL;DF286;Subst. Tela;3
01/04/2024;COT10;Metropolitano-Bahia;EQ6;CCIT 4.0 FRONTAL H2.1;OP64;METROPOLITANO SSA;DF113;Restaura RAM via PC;27
01/04/2024;COT10;Metropolitano-Bahia;EQ6;CCIT 4.0 FRONTAL H2.1;OP64;METROPOLITANO SSA;DF272;Subst. Do Touchscreen do módulo;6
01/04/2024;COT10;Metropolitano-Bahia;EQ6;CCIT 4.0 FRONTAL H2.1;OP64;METROPOLITANO SSA;DF41;Envio para manutenção central-CTG;2
01/04/2024;COT20;ROSA TURISMO;EQ36;CCIT 4.0 FRONTAL H1 COM BATERIA;OP66;ROSA TURISMO;DF41;Envio para manutenção central-CTG;1
01/04/2024;COT20;ROSA TURISMO;EQ36;CCIT 4.0 FRONTAL H1 COM BATERIA;OP66;ROSA TURISMO;DF113;Restaura RAM via PC;1
01/04/2024;COT19;SÃO JOÃO;EQ36;CCIT 4.0 FRONTAL H1 COM BATERIA;OP67;SÃO JOÃO;DF41;Envio para manutenção central-CTG;1
01/04/2024;COT19;SÃO JOÃO;EQ36;CCIT 4.0 FRONTAL H1 COM BATERIA;OP67;SÃO JOÃO;DF113;Restaura RAM via PC;3
01/04/2024;COT17;São Jorge;EQ6;CCIT 4.0 FRONTAL H2.1;OP50;SÃO JORGE AUTO ONIBUS ;DF21;Atualização de FW ;3
01/04/2024;COT17;São Jorge;EQ6;CCIT 4.0 FRONTAL H2.1;OP50;SÃO JORGE AUTO ONIBUS ;DF63;Lista restaurada;2
01/04/2024;COT17;São Jorge;EQ6;CCIT 4.0 FRONTAL H2.1;OP50;SÃO JORGE AUTO ONIBUS ;DF51;Gravação BootLoader;3
01/04/2024;COT17;São Jorge;EQ6;CCIT 4.0 FRONTAL H2.1;OP50;SÃO JORGE AUTO ONIBUS ;DF322;Restore do módulo;3
01/04/2024;COT17;São Jorge;EQ6;CCIT 4.0 FRONTAL H2.1;OP50;SÃO JORGE AUTO ONIBUS ;DF272;Subst. Do Touchscreen do módulo;1
01/04/2024;COT17;São Jorge;EQ6;CCIT 4.0 FRONTAL H2.1;OP50;SÃO JORGE AUTO ONIBUS ;DF306;Retirada da bateria;1
01/04/2024;COT4;Setut;EQ6;CCIT 4.0 FRONTAL H2.1;;;DF41;Envio para manutenção central-CTG;17
01/04/2024;COT4;Setut;EQ6;CCIT 4.0 FRONTAL H2.1;;;DF60;Limpeza de cache;2
01/04/2024;COT4;Setut;EQ6;CCIT 4.0 FRONTAL H2.1;;;DF60;Restaura RAM via PC;2
01/04/2024;COT18;Sindpautras;EQ6;CCIT 4.0 FRONTAL H2.1;OP48;SINDPAUTRAS-SIND. PERM. AUT. TRANSP. SU;DF26;Atualização do PIC;1
01/04/2024;COT18;Sindpautras;EQ6;CCIT 4.0 FRONTAL H2.1;OP48;SINDPAUTRAS-SIND. PERM. AUT. TRANSP. SU;DF306;Retirada da bateria;1
01/04/2024;COT18;Sindpautras;EQ6;CCIT 4.0 FRONTAL H2.1;OP48;SINDPAUTRAS-SIND. PERM. AUT. TRANSP. SU;DF136;Subst. Da Carcaça inferior;2
01/04/2024;COT18;Sindpautras;EQ6;CCIT 4.0 FRONTAL H2.1;OP48;SINDPAUTRAS-SIND. PERM. AUT. TRANSP. SU;DF209;Subst. Do Display;3
01/04/2024;COT18;Sindpautras;EQ6;CCIT 4.0 FRONTAL H2.1;OP48;SINDPAUTRAS-SIND. PERM. AUT. TRANSP. SU;DF131;Subst. Da Antena Wlan do CCIT;3
01/04/2024;COT18;Sindpautras;EQ6;CCIT 4.0 FRONTAL H2.1;OP48;SINDPAUTRAS-SIND. PERM. AUT. TRANSP. SU;DF216;Subst. Do Módulo H2;7
01/04/2024;COT18;Sindpautras;EQ6;CCIT 4.0 FRONTAL H2.1;OP48;SINDPAUTRAS-SIND. PERM. AUT. TRANSP. SU;DF21;Atualização de FW ;21
01/04/2024;COT18;Sindpautras;EQ6;CCIT 4.0 FRONTAL H2.1;OP48;SINDPAUTRAS-SIND. PERM. AUT. TRANSP. SU;DF51;Gravação BootLoader;27
01/04/2024;COT18;Sindpautras;EQ6;CCIT 4.0 FRONTAL H2.1;OP48;SINDPAUTRAS-SIND. PERM. AUT. TRANSP. SU;DF63;Lista restaurada;29
01/04/2024;COT18;Sindpautras;EQ6;CCIT 4.0 FRONTAL H2.1;OP48;SINDPAUTRAS-SIND. PERM. AUT. TRANSP. SU;DF93;Reparo no módulo;30
01/04/2024;COT22;Taguatur;EQ35;CCIT 4.0 FRONTAL H2 COM BATERIA;OP82;TAGUATUR;DF41;Envio para manutenção central-CTG;24
01/04/2024;COT2;Transcard;EQ28;ATM;OP61;Setps (Transcard);DF237;Subst. Do Validador de Notas;5
01/04/2024;COT2;Transcard;EQ28;ATM;OP61;Setps (Transcard);DF143;Subst. da Impressora;4
01/04/2024;COT2;Transcard;EQ28;ATM;OP61;Setps (Transcard);DF231;Subst. Do PINpad;3
01/04/2024;COT2;Transcard;EQ28;ATM;OP61;Setps (Transcard);DF284;Manutenção PC ATM;4
01/04/2024;COT2;Transcard;EQ28;ATM;OP61;Setps (Transcard);DF228;Subst. Do PDV ATM;2
01/04/2024;COT2;Transcard;EQ6;CCIT 4.0 FRONTAL H2.1;;;DF41;Enviados para manutenção central CTG;40
01/04/2024;COT2;Transcard;EQ6;CCIT 4.0 FRONTAL H2.1;;;DF113;Restaura RAM via PC;94
01/04/2024;COT2;Transcard;EQ6;CCIT 4.0 FRONTAL H2.1;;;DF114;Restaura RAM via pendrive;34
01/04/2024;COT2;Transcard;EQ6;CCIT 4.0 FRONTAL H2.1;;;DF272;Subst. Do Touchscreen do módulo;36
01/04/2024;COT1;Transfacil;EQ28;ATM;OP27;TRANSFÁCIL;DF67;Manutenção na Impressora;1
01/04/2024;COT1;Transfacil;EQ28;ATM;OP27;TRANSFÁCIL;DF228;Subst. Do PDV ATM;1
01/04/2024;COT1;Transfacil;EQ28;ATM;OP27;TRANSFÁCIL;DF140;Subst. Da Fechadura Tetra Chave;1
01/04/2024;COT1;Transfacil;EQ28;ATM;OP27;TRANSFÁCIL;DF132;Subst. Da Bateria de Lithium;1
01/04/2024;COT1;Transfacil;EQ28;ATM;OP27;TRANSFÁCIL;DF266;Subst. Do cooler;1
01/04/2024;COT1;Transfacil;EQ28;ATM;OP27;TRANSFÁCIL;DF218;Subst. Do Monitor;1
01/04/2024;COT1;Transfacil;EQ28;ATM;OP27;TRANSFÁCIL;DF283;Subst. Tampa Plastico Validador de Notas;1
01/04/2024;COT1;Transfacil;EQ28;ATM;OP27;TRANSFÁCIL;DF258;Subst. Da Cabeça de Impressão;2
01/04/2024;COT1;Transfacil;EQ28;ATM;OP27;TRANSFÁCIL;DF212;Subst. Do HD;2
01/04/2024;COT1;Transfacil;EQ28;ATM;OP27;TRANSFÁCIL;DF10;Ajuste mecânico fechadura Porta Interna;2
01/04/2024;COT1;Transfacil;EQ28;ATM;OP27;TRANSFÁCIL;DF284;Manutenção PC ATM;3
01/04/2024;COT1;Transfacil;EQ28;ATM;OP27;TRANSFÁCIL;DF142;Subst. Da Fonte Lambda ATM;3
01/04/2024;COT1;Transfacil;EQ28;ATM;OP27;TRANSFÁCIL;DF207;Subst. Do Conversor Serial;3
01/04/2024;COT1;Transfacil;EQ28;ATM;OP27;TRANSFÁCIL;DF237;Subst. Do Validador de Notas;5
01/04/2024;COT1;Transfacil;EQ28;ATM;OP27;TRANSFÁCIL;DF19;ATM - defeito não confirmado;6
01/04/2024;COT1;Transfacil;EQ6;CCIT 4.0 FRONTAL H2.1;;;DF238;Subst. Do Vidro CCIT V4.0;1
01/04/2024;COT1;Transfacil;EQ6;CCIT 4.0 FRONTAL H2.1;OP13;Estações BRT Move;DF26;Atualização do PIC;1
01/04/2024;COT1;Transfacil;EQ6;CCIT 4.0 FRONTAL H2.1;;;DF9;Ajuste e aperto de conexão;1
01/04/2024;COT1;Transfacil;EQ6;CCIT 4.0 FRONTAL H2.1;OP13;Estações BRT Move;DF136;Subst. Da Carcaça inferior;5
01/04/2024;COT1;Transfacil;EQ6;CCIT 4.0 FRONTAL H2.1;OP13;Estações BRT Move;DF272;Subst. Do Touchscreen do módulo;5
01/04/2024;COT1;Transfacil;EQ6;CCIT 4.0 FRONTAL H2.1;;;DF306;Retirada da bateria;3
01/04/2024;COT1;Transfacil;EQ6;CCIT 4.0 FRONTAL H2.1;;;DF20;Atualização de data;5
01/04/2024;COT1;Transfacil;EQ6;CCIT 4.0 FRONTAL H2.1;;;DF91;Reparo com Gravação de PIC e reinst. Do FW;8
01/04/2024;COT1;Transfacil;EQ6;CCIT 4.0 FRONTAL H2.1;;;DF136;Subst. Da Carcaça inferior;10
01/04/2024;COT1;Transfacil;EQ6;CCIT 4.0 FRONTAL H2.1;OP13;Estações BRT Move;DF51;Gravação BootLoader;6
01/04/2024;COT1;Transfacil;EQ6;CCIT 4.0 FRONTAL H2.1;;;DF242;Subst. Placa Mbccit;10
01/04/2024;COT1;Transfacil;EQ6;CCIT 4.0 FRONTAL H2.1;;;DF169;Subst. De Componente eletrônico;11
01/04/2024;COT1;Transfacil;EQ6;CCIT 4.0 FRONTAL H2.1;;;DF216;Subst. Do Módulo H2;13
01/04/2024;COT1;Transfacil;EQ6;CCIT 4.0 FRONTAL H2.1;;;DF272;Subst. Do Touchscreen do módulo;14
01/04/2024;COT1;Transfacil;EQ6;CCIT 4.0 FRONTAL H2.1;;;DF210;Subst. Do Display CCIT;20
01/04/2024;COT1;Transfacil;EQ6;CCIT 4.0 FRONTAL H2.1;;;DF51;Gravação BootLoader;41
01/04/2024;COT1;Transfacil;EQ6;CCIT 4.0 FRONTAL H2.1;;;DF21;Atualização de FW ;166
01/04/2024;COT1;Transfacil;EQ6;CCIT 4.0 FRONTAL H2.1;;;DF93;Reparo no módulo;173
01/04/2024;COT1;Transfacil;EQ6;CCIT 4.0 FRONTAL H2.1;;;DF63;Lista restaurada;176
01/04/2024;COT1;Transfacil;EQ6;CCIT 4.0 FRONTAL H2.1;OP13;Estações BRT Move;DF210;Subst. Do Display CCIT;9
01/04/2024;COT1;Transfacil;EQ6;CCIT 4.0 FRONTAL H2.1;OP13;Estações BRT Move;DF322;Restore do módulo;37
01/04/2024;COT1;Transfacil;EQ6;CCIT 4.0 FRONTAL H2.1;OP13;Estações BRT Move;DF21;Atualização de FW ;39
01/04/2024;COT1;Transfacil;EQ6;CCIT 4.0 FRONTAL H2.1;OP13;Estações BRT Move;DF63;Lista restaurada;39
01/04/2024;COT14;TURIN OURO PRETO;EQ6;CCIT 4.0 FRONTAL H2.1;OP52;VIAÇÃO TURIN OURO PRETO;DF21;Atualização de FW ;1
01/04/2024;COT14;TURIN OURO PRETO;EQ6;CCIT 4.0 FRONTAL H2.1;OP52;VIAÇÃO TURIN OURO PRETO;DF51;Gravação BootLoader;1
01/04/2024;COT14;TURIN OURO PRETO;EQ6;CCIT 4.0 FRONTAL H2.1;OP52;VIAÇÃO TURIN OURO PRETO;DF90;Reparo com formatação e subst. FW/SW;1
01/04/2024;COT14;TURIN OURO PRETO;EQ6;CCIT 4.0 FRONTAL H2.1;OP52;VIAÇÃO TURIN OURO PRETO;DF93;Reparo no módulo;1
01/04/2024;COT14;TURIN OURO PRETO;EQ6;CCIT 4.0 FRONTAL H2.1;OP52;VIAÇÃO TURIN OURO PRETO;DF306;Retirada da bateria;1
01/04/2024;COT23;UTB;EQ6;CCIT 4.0 FRONTAL H2.1;OP83;UTB;DF41;Envio para manutenção central-CTG;36
01/04/2024;COT16;Via Ouro;EQ6;CCIT 4.0 FRONTAL H2.1;OP49;VIA OURO COLETIVOS LTDA;DF63;Lista restaurada;1
01/04/2024;COT16;Via Ouro;EQ6;CCIT 4.0 FRONTAL H2.1;OP49;VIA OURO COLETIVOS LTDA;DF90;Reparo com formatação e subst. FW/SW;1
01/04/2024;COT16;Via Ouro;EQ6;CCIT 4.0 FRONTAL H2.1;OP49;VIA OURO COLETIVOS LTDA;DF322;Restore do módulo;1
01/04/2024;COT16;Via Ouro;EQ6;CCIT 4.0 FRONTAL H2.1;OP49;VIA OURO COLETIVOS LTDA;DF272;Subst. Do Touchscreen do módulo;1
01/04/2024;COT24;GVBUS;EQ14;DMX200 MOD H3.1;;;DF21;Atualização de FW ;92
01/04/2024;COT24;GVBUS;EQ14;DMX200 MOD H3.1;;;DF292;Ressolda conector USB;17
01/04/2024;COT2;Transcard;EQ16;PDM03;;;DF117;Restauração de módulos via PC e/ou SdCard;4
01/04/2024;COT24;GVBUS;EQ14;DMX200 MOD H3.1;;;DF41;Envio para manutenção central-CTG;53
01/04/2024;COT20;ROSA TURISMO;EQ39;DMX200L JI21 SEM BATERIA;OP66;ROSA TURISMO;DF115;Restauração da ROM via PC;7
01/04/2024;COT20;ROSA TURISMO;EQ39;DMX200L JI21 SEM BATERIA;OP66;ROSA TURISMO;DF41;Envio para manutenção central-CTG;1
01/04/2024;COT20;ROSA TURISMO;EQ39;DMX200L JI21 SEM BATERIA;OP66;ROSA TURISMO;DF300;Ressolda antena GPRS e slot de chip;4
01/04/2024;COT19;SÃO JOÃO;EQ39;DMX200L JI21 SEM BATERIA;OP67;SÃO JOÃO;DF115;Restauração da ROM via PC;7
01/04/2024;COT19;SÃO JOÃO;EQ39;DMX200L JI21 SEM BATERIA;OP67;SÃO JOÃO;DF41;Envio para manutenção central-CTG;2
01/04/2024;COT19;SÃO JOÃO;EQ39;DMX200L JI21 SEM BATERIA;OP67;SÃO JOÃO;DF300;Ressolda antena GPRS e slot de chip;2
01/04/2024;COT4;Setut;EQ14;DMX200 MOD H3.1;;;DF41;Envio para manutenção central-CTG;16
01/04/2024;COT22;Taguatur PM NOVO;EQ39;DMX200L JI21 SEM BATERIA;OP82;TAGUATUR;DF41;Envio para manutenção central-CTG;10
01/04/2024;COT2;Transcard;EQ16;PDM03;;;DF41;Envio para manutenção central-CTG;1
01/04/2024;COT1;Transfacil;EQ14;DMX200 MOD H3.1;;;DF21;Atualização de FW ;74
01/04/2024;COT1;Transfacil;EQ14;DMX200 MOD H3.1;;;DF61;Limpeza e testes;19
01/04/2024;COT1;Transfacil;EQ14;DMX200 MOD H3.1;;;DF46;Formatação da memória e subst. FW;20
01/04/2024;COT1;Transfacil;EQ14;DMX200 MOD H3.1;;;DF267;Ressolda USB Interface;20
01/04/2024;COT1;Transfacil;EQ14;DMX200 MOD H3.1;;;DF271;Subst. Do Vidro;3
01/04/2024;COT1;Transfacil;EQ14;DMX200 MOD H3.1;;;DF209;Subst. Do Display;1
01/04/2024;COT1;Transfacil;EQ14;DMX200 MOD H3.1;;;DF272;Subst. Do Touchscreen do módulo;2
01/04/2024;COT1;Transfacil;EQ14;DMX200 MOD H3.1;;;DF211;Subst. Do Equipamento completo;9
01/04/2024;COT1;Transfacil;EQ14;DMX200 MOD H3.1;;;DF300;Ressolda antena GPRS e slot de chip;3
01/04/2024;COT1;Transfacil;EQ14;DMX200 MOD H3.1;;;DF221;Subst. do Painel Frontal;1
01/04/2024;COT16;Via Ouro;EQ39;DMX200L JI21 SEM BATERIA;;;DF21;Atualização de FW ;2
01/04/2024;COT11;Gov. Valadares;EQ13;DMX200L;OP53;VIAÇÃO MOBI;DF21;Atualização de FW ;12
01/04/2024;COT11;Gov. Valadares;EQ13;DMX200L;OP53;VIAÇÃO MOBI;DF271;Subst. Do Vidro;1
01/04/2024;COT11;Gov. Valadares;EQ13;DMX200L;OP53;VIAÇÃO MOBI;DF272;Subst. Do Touchscreen do módulo;1
01/04/2024;COT11;Gov. Valadares;EQ13;DMX200L;OP53;VIAÇÃO MOBI;DF211;Subst. Do Equipamento completo;1
01/04/2024;COT11;Gov. Valadares;EQ13;DMX200L;OP53;VIAÇÃO MOBI;DF137;Subst. Da Carcaça Traseira;1
01/04/2024;COT12;DIVPASS;EQ13;DMX200L;OP124;DIVPASS;DF21;Atualização de FW ;13
01/04/2024;COT12;DIVPASS;EQ13;DMX200L;OP124;DIVPASS;DF271;Subst. Do Vidro;1
01/04/2024;COT12;DIVPASS;EQ13;DMX200L;OP124;DIVPASS;DF272;Subst. Do Touchscreen do módulo;1
01/04/2024;COT23;UTB;EQ40;DMX200L JI21 COM BATERIA;OP83;UTB;DF41;Envio para manutenção central-CTG;40
01/04/2024;COT24;GVBUS;EQ10;CONNECTION CCIT 4.0;;;DF278;Modificação circuito catraca;15
01/04/2024;COT24;GVBUS;EQ10;CONNECTION CCIT 4.0;;;DF41;Envio para manutenção central-CTG;3
01/04/2024;COT19;ROSA TURISMO;EQ10;CONNECTION CCIT 4.0;OP66;ROSA TURISMO;DF50;FW Restaurado;3
01/04/2024;COT19;ROSA TURISMO;EQ10;CONNECTION CCIT 4.0;OP66;ROSA TURISMO;DF41;Envio para manutenção central-CTG;1
01/04/2024;COT19;SÃO JOÃO;EQ10;CONNECTION CCIT 4.0;OP67;SÃO JOÃO;DF50;FW Restaurado;1
01/04/2024;COT19;SÃO JOÃO;EQ10;CONNECTION CCIT 4.0;OP67;SÃO JOÃO;DF41;Envio para manutenção central-CTG;0
01/04/2024;COT4;Setut;EQ10;CONNECTION CCIT 4.0;;;DF41;Envio para manutenção central-CTG;6
01/04/2024;COT2;Transcard;EQ10;CONNECTION CCIT 4.0;;;DF46;Formatação da memória e subst. FW;55
01/04/2024;COT2;Transcard;EQ10;CONNECTION CCIT 4.0;;;DF41;Envio para manutenção central-CTG;26
01/04/2024;COT1;Transfacil;EQ10;CONNECTION CCIT 4.0;;;DF21;Atualização de FW ;18
01/04/2024;COT1;Transfacil;EQ10;CONNECTION CCIT 4.0;;;DF278;Modificação circuito catraca;3
01/04/2024;COT1;Transfacil;EQ10;CONNECTION CCIT 4.0;;;DF169;Subst. De Componente eletrônico;5
01/04/2024;COT1;Transfacil;EQ10;CONNECTION CCIT 4.0;;;DF26;Atualização do PIC;21
01/04/2024;COT1;Transfacil;EQ10;CONNECTION CCIT 4.0;;;DF51;Gravação BootLoader;3
01/04/2024;COT1;Transfacil;EQ10;CONNECTION CCIT 4.0;;;DF61;Limpeza e testes;1
01/04/2024;COT1;Transfacil;EQ10;CONNECTION CCIT 4.0;;;DF256;Substituição de fusível;3
01/04/2024;COT1;Transfacil;EQ10;CONNECTION CCIT 4.0;;;DF153;Subst. Da Placa Fonte;1
01/04/2024;COT1;Transfacil;EQ10;CONNECTION CCIT 4.0;;;DF136;Subst. Da Carcaça inferior;2
01/04/2024;COT1;Transfacil;EQ27;UT (FTV 3000);;;DF21;Atualização de FW ;7
01/04/2024;COT1;Transfacil;EQ27;UT (FTV 3000);;;DF198;Subst. Do componente eletrônico;5
01/04/2024;COT24;GVBUS;EQ33;POS MOVE 2500;;;DF41;Envio para manutenção central-CTG;10
01/04/2024;COT10;Metropolitano-Bahia;EQ31;POS 250;OP64;METROPOLITANO SSA;DF41;Envio para manutenção central-CTG;4
01/04/2024;COT10;Metropolitano-Bahia;EQ31;POS 250;OP64;METROPOLITANO SSA;DF21;Atualização de FW ;7
01/04/2024;COT2;Transcard;EQ31;POS 250;;;DF46;Envio para manutenção central-CTG;2
01/04/2024;COT2;Transcard;EQ31;POS 250;;;DF46;Formatação da memória e subst. FW;1
01/05/2024;COT7;Alagoinhas;EQ34;CCIT 4.0 FRONTAL H2.1 C SEM BATERIA;OP68;ALAGOINHAS;DF113;Restaura RAM via PC;4
01/05/2024;COT21;Araguarina;EQ35;CCIT 4.0 FRONTAL H2 COM BATERIA;OP81;VIAÇÃO ARAGUARINA;DF41;Envio para manutenção central-CTG;1
01/05/2024;COT37;CATEDRAL;EQ6;CCIT 4.0 FRONTAL H2.1;OP144;CATEDRAL;DF41;Envio para manutenção central-CTG;7
01/05/2024;COT8;CBTU;EQ1;CCIT 3.0;OP47;CBTU - COMPANHIA BRASILEIRA DE TRENS URBANOS;DF21;Atualização de FW ;1
01/05/2024;COT8;CBTU;EQ1;CCIT 3.0;OP47;CBTU - COMPANHIA BRASILEIRA DE TRENS URBANOS;DF63;Lista restaurada;1
01/05/2024;COT8;CBTU;EQ1;CCIT 3.0;OP47;CBTU - COMPANHIA BRASILEIRA DE TRENS URBANOS;DF20;Atualização de data;1
01/05/2024;COT12;DIVPASS;EQ6;CCIT 4.0 FRONTAL H2.1;OP124;DIVPASS;DF26;Atualização do PIC;1
01/05/2024;COT12;DIVPASS;EQ6;CCIT 4.0 FRONTAL H2.1;OP124;DIVPASS;DF198;Subst. Do componente eletrônico;1
01/05/2024;COT12;DIVPASS;EQ6;CCIT 4.0 FRONTAL H2.1;OP124;DIVPASS;DF216;Subst. Do Módulo H2;3
01/05/2024;COT12;DIVPASS;EQ6;CCIT 4.0 FRONTAL H2.1;OP124;DIVPASS;DF136;Subst. Da Carcaça inferior;4
01/05/2024;COT12;DIVPASS;EQ6;CCIT 4.0 FRONTAL H2.1;OP124;DIVPASS;DF272;Subst. Do Touchscreen do módulo;5
01/05/2024;COT12;DIVPASS;EQ6;CCIT 4.0 FRONTAL H2.1;OP124;DIVPASS;DF21;Atualização de FW ;20
01/05/2024;COT12;DIVPASS;EQ6;CCIT 4.0 FRONTAL H2.1;OP124;DIVPASS;DF51;Gravação BootLoader;24
01/05/2024;COT12;DIVPASS;EQ6;CCIT 4.0 FRONTAL H2.1;OP124;DIVPASS;DF93;Reparo no módulo;24
01/05/2024;COT12;DIVPASS;EQ6;CCIT 4.0 FRONTAL H2.1;OP124;DIVPASS;DF63;Lista restaurada;24
01/05/2024;COT11;Gov. Valadares;EQ6;CCIT 4.0 FRONTAL H2.1;OP53;VIAÇÃO MOBI;DF51;Gravação BootLoader;11
01/05/2024;COT11;Gov. Valadares;EQ6;CCIT 4.0 FRONTAL H2.1;OP53;VIAÇÃO MOBI;DF63;Lista restaurada;12
01/05/2024;COT11;Gov. Valadares;EQ6;CCIT 4.0 FRONTAL H2.1;OP53;VIAÇÃO MOBI;DF93;Reparo com formatação e reinst. FW/SW;10
01/05/2024;COT11;Gov. Valadares;EQ6;CCIT 4.0 FRONTAL H2.1;OP53;VIAÇÃO MOBI;DF93;Reparo no módulo;13
01/05/2024;COT11;Gov. Valadares;EQ6;CCIT 4.0 FRONTAL H2.1;OP53;VIAÇÃO MOBI;DF216;Subst. Do Módulo H2;3
01/05/2024;COT11;Gov. Valadares;EQ6;CCIT 4.0 FRONTAL H2.1;OP53;VIAÇÃO MOBI;DF210;Subst. Do Display CCIT;2
01/05/2024;COT11;Gov. Valadares;EQ6;CCIT 4.0 FRONTAL H2.1;OP53;VIAÇÃO MOBI;DF272;Subst. Do Touchscreen do módulo;2
01/05/2024;COT11;Gov. Valadares;EQ6;CCIT 4.0 FRONTAL H2.1;OP53;VIAÇÃO MOBI;DF198;Subst. Do componente eletrônico;3
01/05/2024;COT24;GVBUS;EQ28;ATM;OP108;GVBUS - SIND. DAS EMP. DE TRANP. METROP. DA GRANDE VITÓRIA;DF262;Retirada de nota ATM e testes;4
01/05/2024;COT24;GVBUS;EQ28;ATM;OP108;GVBUS - SIND. DAS EMP. DE TRANP. METROP. DA GRANDE VITÓRIA;DF296;ATM - sem conexão com internet;4
01/05/2024;COT24;GVBUS;EQ28;ATM;OP108;GVBUS - SIND. DAS EMP. DE TRANP. METROP. DA GRANDE VITÓRIA;DF308;Erro COF 67 ATM;1
01/05/2024;COT24;GVBUS;EQ6;CCIT 4.0 FRONTAL H2.1;;;DF89;Reparo com Formatação e Subst. De FW;121
01/05/2024;COT24;GVBUS;EQ6;CCIT 4.0 FRONTAL H2.1;;;DF41;Envio para manutenção central-CTG;38
01/05/2024;COT24;GVBUS;EQ6;CCIT 4.0 FRONTAL H2.1;;;DF322;Restore do módulo;24
01/05/2024;COT13;Mariana;EQ5;CCIT 4.0 FRONTAL;OP54;TRANSCOTTA MARIANA MG;DF51;Gravação BootLoader;2
01/05/2024;COT13;Mariana;EQ5;CCIT 4.0 FRONTAL;OP54;TRANSCOTTA MARIANA MG;DF63;Lista restaurada;4
01/05/2024;COT13;Mariana;EQ5;CCIT 4.0 FRONTAL;OP54;TRANSCOTTA MARIANA MG;DF21;Atualização de FW ;4
01/05/2024;COT13;Mariana;EQ5;CCIT 4.0 FRONTAL;OP54;TRANSCOTTA MARIANA MG;DF322;Restore do módulo;4
01/05/2024;COT13;Mariana;EQ5;CCIT 4.0 FRONTAL;OP54;TRANSCOTTA MARIANA MG;DF136;Subst. Da Carcaça inferior;1
01/05/2024;COT13;Mariana;EQ5;CCIT 4.0 FRONTAL;OP54;TRANSCOTTA MARIANA MG;DF306;Retirada da bateria;1
01/05/2024;COT13;Mariana;EQ5;CCIT 4.0 FRONTAL;OP54;TRANSCOTTA MARIANA MG;DF135;Subst. Da Carcaça frontal;1
01/05/2024;COT13;Mariana;EQ5;CCIT 4.0 FRONTAL;OP54;TRANSCOTTA MARIANA MG;DF238;Subst. Do Vidro CCIT V4.0;1
01/05/2024;COT13;Mariana;EQ5;CCIT 4.0 FRONTAL;OP54;TRANSCOTTA MARIANA MG;DF272;Subst. Do Touchscreen do módulo;1
01/05/2024;COT6;Metro-Bahia;EQ28;ATM;OP63;METRO-BAHIA;DF237;Subst. Do Validador de Notas;12
01/05/2024;COT6;Metro-Bahia;EQ28;ATM;OP63;METRO-BAHIA;DF143;Subst. da Impressora;3
01/05/2024;COT6;Metro-Bahia;EQ28;ATM;OP63;METRO-BAHIA;DF218;Subst. Do Monitor;2
01/05/2024;COT6;Metro-Bahia;EQ28;ATM;OP63;METRO-BAHIA;DF5;Ajuste da porta Externa;1
01/05/2024;COT6;Metro-Bahia;EQ28;ATM;OP63;METRO-BAHIA;DF260;Subst. HUB Serial;1
